id,label
37903,airplane
37904,cat
37905,cat
37906,bird
37907,deer
37908,deer
37909,deer
37910,deer
37911,bird
37912,frog
37913,cat
37914,horse
37915,airplane
37916,bird
37917,cat
37918,frog
37919,dog
37920,bird
37921,dog
37922,ship
37923,ship
37924,ship
37925,deer
37926,dog
37927,airplane
37928,bird
37929,frog
37930,deer
37931,frog
37932,cat
37933,airplane
37934,ship
37935,cat
37936,airplane
37937,truck
37938,dog
37939,frog
37940,airplane
37941,bird
37942,truck
37943,horse
37944,truck
37945,truck
37946,frog
37947,frog
37948,cat
37949,truck
37950,horse
37951,truck
37952,truck
37953,frog
37954,deer
37955,deer
37956,deer
37957,deer
37958,cat
37959,bird
37960,automobile
37961,cat
37962,frog
37963,cat
37964,airplane
37965,deer
37966,dog
37967,dog
37968,truck
37969,bird
37970,dog
37971,deer
37972,bird
37973,dog
37974,automobile
37975,deer
37976,cat
37977,frog
37978,airplane
37979,deer
37980,airplane
37981,deer
37982,ship
37983,automobile
37984,truck
37985,airplane
37986,truck
37987,frog
37988,cat
37989,cat
37990,deer
37991,cat
37992,deer
37993,frog
37994,truck
37995,automobile
37996,dog
37997,cat
37998,horse
37999,truck
38000,bird
38001,horse
38002,dog
38003,airplane
38004,bird
38005,cat
38006,bird
38007,deer
38008,horse
38009,horse
38010,cat
38011,airplane
38012,frog
38013,bird
38014,cat
38015,cat
38016,truck
38017,automobile
38018,airplane
38019,bird
38020,deer
38021,dog
38022,ship
38023,airplane
38024,automobile
38025,truck
38026,cat
38027,ship
38028,dog
38029,horse
38030,automobile
38031,airplane
38032,horse
38033,automobile
38034,horse
38035,automobile
38036,deer
38037,airplane
38038,deer
38039,frog
38040,deer
38041,frog
38042,horse
38043,automobile
38044,airplane
38045,bird
38046,cat
38047,airplane
38048,cat
38049,cat
38050,bird
38051,cat
38052,cat
38053,bird
38054,cat
38055,ship
38056,ship
38057,deer
38058,frog
38059,dog
38060,frog
38061,cat
38062,horse
38063,cat
38064,truck
38065,dog
38066,dog
38067,cat
38068,ship
38069,dog
38070,deer
38071,frog
38072,airplane
38073,bird
38074,frog
38075,deer
38076,frog
38077,truck
38078,deer
38079,cat
38080,bird
38081,truck
38082,horse
38083,cat
38084,airplane
38085,deer
38086,deer
38087,frog
38088,deer
38089,bird
38090,ship
38091,dog
38092,airplane
38093,cat
38094,deer
38095,truck
38096,truck
38097,bird
38098,frog
38099,dog
38100,cat
38101,cat
38102,cat
38103,ship
38104,deer
38105,frog
38106,automobile
38107,deer
38108,cat
38109,truck
38110,horse
38111,bird
38112,dog
38113,dog
38114,deer
38115,dog
38116,automobile
38117,bird
38118,deer
38119,cat
38120,bird
38121,truck
38122,automobile
38123,bird
38124,deer
38125,automobile
38126,ship
38127,frog
38128,airplane
38129,airplane
38130,horse
38131,bird
38132,ship
38133,truck
38134,cat
38135,dog
38136,deer
38137,airplane
38138,ship
38139,cat
38140,ship
38141,ship
38142,bird
38143,deer
38144,dog
38145,dog
38146,truck
38147,frog
38148,cat
38149,truck
38150,dog
38151,automobile
38152,dog
38153,dog
38154,frog
38155,horse
38156,cat
38157,dog
38158,truck
38159,bird
38160,dog
38161,deer
38162,cat
38163,cat
38164,ship
38165,frog
38166,deer
38167,airplane
38168,deer
38169,deer
38170,deer
38171,automobile
38172,cat
38173,ship
38174,truck
38175,truck
38176,deer
38177,dog
38178,dog
38179,dog
38180,automobile
38181,deer
38182,horse
38183,cat
38184,ship
38185,airplane
38186,frog
38187,airplane
38188,cat
38189,bird
38190,truck
38191,dog
38192,bird
38193,airplane
38194,cat
38195,cat
38196,cat
38197,ship
38198,dog
38199,bird
38200,cat
38201,truck
38202,automobile
38203,cat
38204,bird
38205,cat
38206,dog
38207,frog
38208,deer
38209,deer
38210,deer
38211,truck
38212,truck
38213,ship
38214,truck
38215,automobile
38216,dog
38217,dog
38218,dog
38219,airplane
38220,truck
38221,bird
38222,frog
38223,airplane
38224,airplane
38225,frog
38226,cat
38227,bird
38228,dog
38229,deer
38230,automobile
38231,frog
38232,dog
38233,bird
38234,horse
38235,airplane
38236,horse
38237,horse
38238,frog
38239,horse
38240,truck
38241,deer
38242,airplane
38243,automobile
38244,cat
38245,deer
38246,horse
38247,bird
38248,truck
38249,horse
38250,cat
38251,cat
38252,automobile
38253,cat
38254,frog
38255,bird
38256,truck
38257,automobile
38258,truck
38259,truck
38260,airplane
38261,frog
38262,ship
38263,bird
38264,automobile
38265,dog
38266,truck
38267,automobile
38268,deer
38269,deer
38270,cat
38271,bird
38272,frog
38273,airplane
38274,ship
38275,truck
38276,automobile
38277,ship
38278,airplane
38279,airplane
38280,horse
38281,cat
38282,bird
38283,airplane
38284,frog
38285,horse
38286,truck
38287,frog
38288,cat
38289,automobile
38290,horse
38291,automobile
38292,horse
38293,horse
38294,airplane
38295,horse
38296,cat
38297,truck
38298,cat
38299,dog
38300,deer
38301,cat
38302,frog
38303,bird
38304,cat
38305,airplane
38306,deer
38307,deer
38308,horse
38309,dog
38310,automobile
38311,dog
38312,deer
38313,dog
38314,frog
38315,frog
38316,cat
38317,airplane
38318,deer
38319,truck
38320,ship
38321,ship
38322,frog
38323,deer
38324,frog
38325,horse
38326,frog
38327,deer
38328,airplane
38329,bird
38330,truck
38331,horse
38332,bird
38333,horse
38334,dog
38335,airplane
38336,horse
38337,automobile
38338,truck
38339,frog
38340,deer
38341,frog
38342,ship
38343,deer
38344,ship
38345,airplane
38346,truck
38347,airplane
38348,horse
38349,cat
38350,deer
38351,dog
38352,bird
38353,horse
38354,cat
38355,dog
38356,dog
38357,airplane
38358,bird
38359,dog
38360,cat
38361,frog
38362,bird
38363,horse
38364,deer
38365,dog
38366,cat
38367,deer
38368,deer
38369,ship
38370,deer
38371,ship
38372,dog
38373,airplane
38374,automobile
38375,automobile
38376,deer
38377,deer
38378,truck
38379,deer
38380,frog
38381,frog
38382,truck
38383,bird
38384,frog
38385,airplane
38386,automobile
38387,deer
38388,bird
38389,dog
38390,ship
38391,dog
38392,cat
38393,horse
38394,deer
38395,frog
38396,dog
38397,frog
38398,frog
38399,horse
38400,bird
38401,ship
38402,deer
38403,cat
38404,dog
38405,horse
38406,horse
38407,dog
38408,frog
38409,bird
38410,horse
38411,dog
38412,cat
38413,deer
38414,truck
38415,frog
38416,cat
38417,frog
38418,cat
38419,truck
38420,deer
38421,deer
38422,ship
38423,cat
38424,bird
38425,bird
38426,ship
38427,cat
38428,dog
38429,dog
38430,ship
38431,frog
38432,dog
38433,cat
38434,automobile
38435,deer
38436,ship
38437,frog
38438,frog
38439,horse
38440,truck
38441,truck
38442,airplane
38443,deer
38444,automobile
38445,deer
38446,deer
38447,horse
38448,truck
38449,truck
38450,horse
38451,truck
38452,horse
38453,deer
38454,horse
38455,airplane
38456,truck
38457,dog
38458,horse
38459,cat
38460,deer
38461,airplane
38462,deer
38463,dog
38464,horse
38465,truck
38466,truck
38467,deer
38468,cat
38469,automobile
38470,bird
38471,airplane
38472,airplane
38473,ship
38474,deer
38475,horse
38476,ship
38477,ship
38478,horse
38479,ship
38480,frog
38481,deer
38482,ship
38483,dog
38484,horse
38485,frog
38486,dog
38487,dog
38488,truck
38489,ship
38490,deer
38491,automobile
38492,deer
38493,dog
38494,airplane
38495,airplane
38496,cat
38497,deer
38498,horse
38499,dog
38500,deer
38501,frog
38502,truck
38503,ship
38504,truck
38505,cat
38506,airplane
38507,cat
38508,frog
38509,horse
38510,horse
38511,airplane
38512,deer
38513,deer
38514,ship
38515,deer
38516,cat
38517,horse
38518,truck
38519,deer
38520,dog
38521,horse
38522,ship
38523,automobile
38524,deer
38525,truck
38526,horse
38527,bird
38528,frog
38529,ship
38530,frog
38531,cat
38532,horse
38533,bird
38534,truck
38535,truck
38536,horse
38537,dog
38538,airplane
38539,ship
38540,horse
38541,frog
38542,deer
38543,airplane
38544,horse
38545,truck
38546,airplane
38547,horse
38548,frog
38549,airplane
38550,horse
38551,dog
38552,bird
38553,frog
38554,dog
38555,automobile
38556,dog
38557,airplane
38558,frog
38559,airplane
38560,frog
38561,truck
38562,bird
38563,bird
38564,dog
38565,dog
38566,airplane
38567,airplane
38568,deer
38569,bird
38570,dog
38571,cat
38572,cat
38573,automobile
38574,frog
38575,horse
38576,dog
38577,airplane
38578,deer
38579,airplane
38580,deer
38581,horse
38582,cat
38583,cat
38584,cat
38585,frog
38586,airplane
38587,dog
38588,deer
38589,horse
38590,frog
38591,deer
38592,automobile
38593,frog
38594,horse
38595,bird
38596,deer
38597,deer
38598,frog
38599,frog
38600,automobile
38601,deer
38602,truck
38603,deer
38604,horse
38605,bird
38606,airplane
38607,automobile
38608,ship
38609,horse
38610,deer
38611,bird
38612,cat
38613,dog
38614,cat
38615,dog
38616,airplane
38617,frog
38618,truck
38619,bird
38620,automobile
38621,horse
38622,cat
38623,frog
38624,ship
38625,horse
38626,horse
38627,frog
38628,cat
38629,truck
38630,ship
38631,airplane
38632,horse
38633,deer
38634,deer
38635,ship
38636,ship
38637,horse
38638,airplane
38639,deer
38640,airplane
38641,horse
38642,cat
38643,frog
38644,ship
38645,truck
38646,truck
38647,deer
38648,truck
38649,cat
38650,frog
38651,dog
38652,bird
38653,bird
38654,cat
38655,dog
38656,truck
38657,horse
38658,frog
38659,deer
38660,frog
38661,truck
38662,automobile
38663,dog
38664,deer
38665,cat
38666,truck
38667,cat
38668,frog
38669,automobile
38670,truck
38671,bird
38672,truck
38673,bird
38674,automobile
38675,automobile
38676,cat
38677,frog
38678,cat
38679,deer
38680,bird
38681,bird
38682,truck
38683,bird
38684,bird
38685,truck
38686,cat
38687,cat
38688,dog
38689,automobile
38690,horse
38691,cat
38692,airplane
38693,dog
38694,automobile
38695,deer
38696,deer
38697,frog
38698,bird
38699,truck
38700,horse
38701,automobile
38702,bird
38703,frog
38704,automobile
38705,bird
38706,frog
38707,airplane
38708,airplane
38709,airplane
38710,ship
38711,cat
38712,dog
38713,ship
38714,frog
38715,frog
38716,truck
38717,frog
38718,cat
38719,bird
38720,airplane
38721,deer
38722,cat
38723,frog
38724,horse
38725,deer
38726,bird
38727,deer
38728,cat
38729,frog
38730,dog
38731,bird
38732,deer
38733,airplane
38734,cat
38735,ship
38736,bird
38737,deer
38738,deer
38739,deer
38740,frog
38741,cat
38742,automobile
38743,airplane
38744,airplane
38745,dog
38746,cat
38747,automobile
38748,frog
38749,frog
38750,cat
38751,frog
38752,horse
38753,dog
38754,cat
38755,dog
38756,airplane
38757,frog
38758,automobile
38759,airplane
38760,deer
38761,truck
38762,airplane
38763,horse
38764,frog
38765,frog
38766,cat
38767,dog
38768,cat
38769,cat
38770,cat
38771,dog
38772,dog
38773,horse
38774,bird
38775,cat
38776,deer
38777,ship
38778,deer
38779,deer
38780,airplane
38781,deer
38782,truck
38783,automobile
38784,automobile
38785,horse
38786,ship
38787,cat
38788,truck
38789,frog
38790,horse
38791,deer
38792,dog
38793,dog
38794,dog
38795,automobile
38796,automobile
38797,automobile
38798,cat
38799,airplane
38800,frog
38801,horse
38802,ship
38803,deer
38804,cat
38805,ship
38806,deer
38807,airplane
38808,frog
38809,cat
38810,dog
38811,frog
38812,horse
38813,deer
38814,truck
38815,deer
38816,airplane
38817,horse
38818,truck
38819,truck
38820,cat
38821,horse
38822,frog
38823,cat
38824,deer
38825,airplane
38826,frog
38827,bird
38828,bird
38829,deer
38830,bird
38831,dog
38832,cat
38833,automobile
38834,automobile
38835,truck
38836,horse
38837,frog
38838,dog
38839,deer
38840,deer
38841,frog
38842,cat
38843,airplane
38844,bird
38845,cat
38846,bird
38847,cat
38848,cat
38849,ship
38850,truck
38851,frog
38852,deer
38853,frog
38854,bird
38855,dog
38856,bird
38857,truck
38858,deer
38859,ship
38860,cat
38861,deer
38862,dog
38863,deer
38864,dog
38865,deer
38866,bird
38867,horse
38868,automobile
38869,automobile
38870,horse
38871,ship
38872,frog
38873,automobile
38874,airplane
38875,frog
38876,deer
38877,automobile
38878,dog
38879,cat
38880,cat
38881,deer
38882,airplane
38883,frog
38884,frog
38885,horse
38886,cat
38887,horse
38888,horse
38889,ship
38890,airplane
38891,deer
38892,frog
38893,deer
38894,horse
38895,truck
38896,ship
38897,dog
38898,dog
38899,cat
38900,deer
38901,cat
38902,ship
38903,horse
38904,truck
38905,airplane
38906,dog
38907,horse
38908,truck
38909,cat
38910,deer
38911,ship
38912,truck
38913,truck
38914,automobile
38915,truck
38916,cat
38917,cat
38918,horse
38919,horse
38920,horse
38921,deer
38922,frog
38923,frog
38924,horse
38925,ship
38926,automobile
38927,cat
38928,deer
38929,automobile
38930,deer
38931,deer
38932,deer
38933,deer
38934,truck
38935,frog
38936,dog
38937,airplane
38938,deer
38939,cat
38940,frog
38941,truck
38942,frog
38943,frog
38944,cat
38945,deer
38946,frog
38947,ship
38948,frog
38949,deer
38950,frog
38951,truck
38952,bird
38953,cat
38954,frog
38955,horse
38956,ship
38957,deer
38958,truck
38959,deer
38960,ship
38961,horse
38962,cat
38963,dog
38964,cat
38965,automobile
38966,frog
38967,airplane
38968,ship
38969,horse
38970,frog
38971,automobile
38972,truck
38973,horse
38974,airplane
38975,ship
38976,ship
38977,airplane
38978,cat
38979,bird
38980,cat
38981,frog
38982,bird
38983,automobile
38984,truck
38985,deer
38986,automobile
38987,dog
38988,frog
38989,horse
38990,bird
38991,automobile
38992,truck
38993,bird
38994,horse
38995,truck
38996,frog
38997,automobile
38998,ship
38999,airplane
39000,horse
39001,ship
39002,bird
39003,dog
39004,deer
39005,truck
39006,cat
39007,airplane
39008,truck
39009,airplane
39010,dog
39011,frog
39012,dog
39013,frog
39014,bird
39015,deer
39016,truck
39017,dog
39018,horse
39019,deer
39020,cat
39021,horse
39022,deer
39023,automobile
39024,cat
39025,truck
39026,deer
39027,cat
39028,deer
39029,truck
39030,horse
39031,deer
39032,frog
39033,deer
39034,horse
39035,frog
39036,dog
39037,cat
39038,frog
39039,truck
39040,horse
39041,bird
39042,frog
39043,bird
39044,deer
39045,dog
39046,frog
39047,cat
39048,cat
39049,airplane
39050,frog
39051,bird
39052,airplane
39053,horse
39054,truck
39055,cat
39056,frog
39057,cat
39058,horse
39059,bird
39060,cat
39061,frog
39062,ship
39063,horse
39064,cat
39065,horse
39066,frog
39067,cat
39068,truck
39069,automobile
39070,horse
39071,horse
39072,bird
39073,horse
39074,automobile
39075,automobile
39076,cat
39077,automobile
39078,frog
39079,deer
39080,horse
39081,truck
39082,dog
39083,automobile
39084,automobile
39085,dog
39086,ship
39087,frog
39088,automobile
39089,deer
39090,truck
39091,frog
39092,frog
39093,bird
39094,bird
39095,frog
39096,deer
39097,truck
39098,bird
39099,ship
39100,deer
39101,bird
39102,deer
39103,airplane
39104,frog
39105,horse
39106,deer
39107,truck
39108,bird
39109,truck
39110,deer
39111,cat
39112,frog
39113,cat
39114,frog
39115,dog
39116,truck
39117,automobile
39118,dog
39119,cat
39120,horse
39121,ship
39122,bird
39123,truck
39124,airplane
39125,airplane
39126,airplane
39127,bird
39128,bird
39129,ship
39130,airplane
39131,deer
39132,cat
39133,dog
39134,frog
39135,deer
39136,deer
39137,truck
39138,cat
39139,frog
39140,truck
39141,bird
39142,deer
39143,frog
39144,truck
39145,ship
39146,deer
39147,ship
39148,cat
39149,automobile
39150,dog
39151,frog
39152,dog
39153,dog
39154,cat
39155,cat
39156,airplane
39157,dog
39158,horse
39159,cat
39160,horse
39161,cat
39162,cat
39163,deer
39164,ship
39165,cat
39166,ship
39167,bird
39168,frog
39169,horse
39170,ship
39171,frog
39172,airplane
39173,frog
39174,cat
39175,airplane
39176,horse
39177,horse
39178,airplane
39179,ship
39180,bird
39181,ship
39182,frog
39183,deer
39184,horse
39185,horse
39186,ship
39187,truck
39188,horse
39189,deer
39190,dog
39191,cat
39192,deer
39193,truck
39194,cat
39195,horse
39196,deer
39197,deer
39198,ship
39199,frog
39200,truck
39201,cat
39202,bird
39203,cat
39204,dog
39205,cat
39206,dog
39207,ship
39208,automobile
39209,automobile
39210,bird
39211,bird
39212,truck
39213,cat
39214,dog
39215,airplane
39216,dog
39217,ship
39218,cat
39219,dog
39220,cat
39221,ship
39222,frog
39223,frog
39224,ship
39225,horse
39226,ship
39227,horse
39228,deer
39229,cat
39230,dog
39231,deer
39232,bird
39233,cat
39234,deer
39235,cat
39236,dog
39237,cat
39238,truck
39239,truck
39240,cat
39241,airplane
39242,horse
39243,dog
39244,frog
39245,deer
39246,truck
39247,horse
39248,airplane
39249,dog
39250,deer
39251,truck
39252,truck
39253,truck
39254,airplane
39255,frog
39256,frog
39257,ship
39258,ship
39259,bird
39260,horse
39261,deer
39262,automobile
39263,bird
39264,truck
39265,airplane
39266,frog
39267,deer
39268,deer
39269,ship
39270,cat
39271,deer
39272,horse
39273,dog
39274,ship
39275,horse
39276,airplane
39277,truck
39278,truck
39279,frog
39280,ship
39281,bird
39282,cat
39283,frog
39284,horse
39285,cat
39286,deer
39287,truck
39288,frog
39289,truck
39290,airplane
39291,cat
39292,horse
39293,automobile
39294,bird
39295,deer
39296,automobile
39297,deer
39298,cat
39299,automobile
39300,ship
39301,deer
39302,cat
39303,cat
39304,deer
39305,bird
39306,bird
39307,dog
39308,bird
39309,airplane
39310,frog
39311,deer
39312,frog
39313,frog
39314,cat
39315,dog
39316,horse
39317,frog
39318,automobile
39319,frog
39320,bird
39321,ship
39322,ship
39323,airplane
39324,frog
39325,frog
39326,airplane
39327,horse
39328,frog
39329,deer
39330,ship
39331,cat
39332,ship
39333,airplane
39334,airplane
39335,airplane
39336,ship
39337,frog
39338,horse
39339,ship
39340,deer
39341,truck
39342,deer
39343,deer
39344,bird
39345,cat
39346,frog
39347,ship
39348,truck
39349,dog
39350,ship
39351,deer
39352,frog
39353,cat
39354,cat
39355,deer
39356,dog
39357,horse
39358,horse
39359,cat
39360,bird
39361,bird
39362,cat
39363,ship
39364,cat
39365,horse
39366,automobile
39367,truck
39368,cat
39369,truck
39370,dog
39371,automobile
39372,cat
39373,deer
39374,horse
39375,truck
39376,frog
39377,airplane
39378,airplane
39379,airplane
39380,dog
39381,dog
39382,frog
39383,frog
39384,truck
39385,automobile
39386,dog
39387,horse
39388,cat
39389,deer
39390,ship
39391,frog
39392,ship
39393,horse
39394,cat
39395,frog
39396,airplane
39397,dog
39398,cat
39399,bird
39400,frog
39401,dog
39402,bird
39403,truck
39404,frog
39405,automobile
39406,airplane
39407,deer
39408,deer
39409,cat
39410,frog
39411,cat
39412,dog
39413,deer
39414,ship
39415,airplane
39416,truck
39417,frog
39418,frog
39419,frog
39420,truck
39421,deer
39422,cat
39423,truck
39424,bird
39425,deer
39426,frog
39427,bird
39428,truck
39429,automobile
39430,truck
39431,truck
39432,truck
39433,bird
39434,truck
39435,bird
39436,frog
39437,truck
39438,ship
39439,frog
39440,bird
39441,dog
39442,horse
39443,automobile
39444,truck
39445,frog
39446,cat
39447,deer
39448,ship
39449,automobile
39450,frog
39451,frog
39452,automobile
39453,frog
39454,frog
39455,truck
39456,cat
39457,cat
39458,deer
39459,dog
39460,deer
39461,cat
39462,deer
39463,horse
39464,ship
39465,truck
39466,airplane
39467,dog
39468,truck
39469,airplane
39470,deer
39471,dog
39472,airplane
39473,deer
39474,frog
39475,horse
39476,automobile
39477,automobile
39478,horse
39479,automobile
39480,truck
39481,horse
39482,deer
39483,automobile
39484,truck
39485,cat
39486,deer
39487,cat
39488,frog
39489,frog
39490,frog
39491,dog
39492,frog
39493,truck
39494,truck
39495,dog
39496,frog
39497,deer
39498,dog
39499,ship
39500,airplane
39501,deer
39502,cat
39503,cat
39504,horse
39505,automobile
39506,dog
39507,cat
39508,cat
39509,frog
39510,airplane
39511,deer
39512,truck
39513,dog
39514,airplane
39515,frog
39516,automobile
39517,cat
39518,ship
39519,truck
39520,bird
39521,horse
39522,frog
39523,cat
39524,frog
39525,truck
39526,deer
39527,frog
39528,bird
39529,bird
39530,cat
39531,cat
39532,truck
39533,cat
39534,bird
39535,cat
39536,frog
39537,dog
39538,frog
39539,deer
39540,horse
39541,ship
39542,dog
39543,ship
39544,horse
39545,frog
39546,deer
39547,automobile
39548,dog
39549,cat
39550,dog
39551,cat
39552,airplane
39553,bird
39554,dog
39555,dog
39556,cat
39557,frog
39558,deer
39559,deer
39560,horse
39561,dog
39562,truck
39563,frog
39564,horse
39565,bird
39566,bird
39567,bird
39568,cat
39569,airplane
39570,deer
39571,cat
39572,bird
39573,dog
39574,horse
39575,dog
39576,deer
39577,bird
39578,deer
39579,truck
39580,cat
39581,horse
39582,truck
39583,automobile
39584,deer
39585,frog
39586,ship
39587,bird
39588,deer
39589,airplane
39590,truck
39591,cat
39592,dog
39593,bird
39594,horse
39595,frog
39596,bird
39597,truck
39598,truck
39599,horse
39600,truck
39601,truck
39602,deer
39603,airplane
39604,truck
39605,automobile
39606,frog
39607,automobile
39608,frog
39609,bird
39610,dog
39611,ship
39612,cat
39613,airplane
39614,deer
39615,dog
39616,frog
39617,airplane
39618,cat
39619,airplane
39620,airplane
39621,airplane
39622,dog
39623,deer
39624,bird
39625,cat
39626,deer
39627,automobile
39628,cat
39629,frog
39630,truck
39631,dog
39632,automobile
39633,frog
39634,truck
39635,bird
39636,cat
39637,ship
39638,dog
39639,ship
39640,deer
39641,cat
39642,airplane
39643,ship
39644,airplane
39645,bird
39646,dog
39647,truck
39648,dog
39649,airplane
39650,ship
39651,frog
39652,deer
39653,cat
39654,bird
39655,cat
39656,horse
39657,deer
39658,truck
39659,dog
39660,ship
39661,frog
39662,automobile
39663,bird
39664,frog
39665,dog
39666,dog
39667,bird
39668,horse
39669,frog
39670,bird
39671,bird
39672,horse
39673,deer
39674,bird
39675,horse
39676,horse
39677,ship
39678,horse
39679,automobile
39680,cat
39681,frog
39682,ship
39683,truck
39684,ship
39685,cat
39686,deer
39687,cat
39688,ship
39689,ship
39690,airplane
39691,frog
39692,automobile
39693,frog
39694,airplane
39695,frog
39696,horse
39697,deer
39698,truck
39699,ship
39700,airplane
39701,cat
39702,deer
39703,truck
39704,airplane
39705,horse
39706,ship
39707,bird
39708,automobile
39709,dog
39710,truck
39711,dog
39712,cat
39713,frog
39714,frog
39715,airplane
39716,bird
39717,ship
39718,dog
39719,airplane
39720,airplane
39721,bird
39722,bird
39723,deer
39724,airplane
39725,cat
39726,dog
39727,ship
39728,bird
39729,bird
39730,cat
39731,deer
39732,horse
39733,cat
39734,automobile
39735,cat
39736,truck
39737,truck
39738,cat
39739,horse
39740,horse
39741,airplane
39742,automobile
39743,cat
39744,frog
39745,cat
39746,deer
39747,deer
39748,dog
39749,dog
39750,bird
39751,bird
39752,cat
39753,airplane
39754,horse
39755,horse
39756,deer
39757,horse
39758,cat
39759,deer
39760,cat
39761,cat
39762,automobile
39763,truck
39764,bird
39765,cat
39766,deer
39767,airplane
39768,automobile
39769,automobile
39770,dog
39771,airplane
39772,bird
39773,dog
39774,airplane
39775,cat
39776,frog
39777,truck
39778,automobile
39779,frog
39780,bird
39781,deer
39782,truck
39783,frog
39784,truck
39785,deer
39786,truck
39787,dog
39788,truck
39789,airplane
39790,cat
39791,cat
39792,automobile
39793,cat
39794,horse
39795,automobile
39796,truck
39797,frog
39798,airplane
39799,horse
39800,deer
39801,frog
39802,horse
39803,frog
39804,cat
39805,dog
39806,airplane
39807,cat
39808,truck
39809,airplane
39810,airplane
39811,frog
39812,horse
39813,cat
39814,airplane
39815,horse
39816,deer
39817,dog
39818,frog
39819,bird
39820,deer
39821,automobile
39822,airplane
39823,deer
39824,bird
39825,bird
39826,deer
39827,airplane
39828,automobile
39829,ship
39830,deer
39831,cat
39832,airplane
39833,truck
39834,deer
39835,deer
39836,automobile
39837,automobile
39838,bird
39839,cat
39840,frog
39841,dog
39842,bird
39843,horse
39844,deer
39845,automobile
39846,truck
39847,frog
39848,airplane
39849,deer
39850,ship
39851,cat
39852,frog
39853,airplane
39854,cat
39855,truck
39856,cat
39857,automobile
39858,truck
39859,dog
39860,truck
39861,cat
39862,horse
39863,deer
39864,cat
39865,horse
39866,airplane
39867,airplane
39868,bird
39869,cat
39870,automobile
39871,automobile
39872,dog
39873,frog
39874,frog
39875,truck
39876,ship
39877,frog
39878,ship
39879,deer
39880,dog
39881,bird
39882,automobile
39883,dog
39884,deer
39885,dog
39886,horse
39887,truck
39888,cat
39889,airplane
39890,bird
39891,dog
39892,cat
39893,ship
39894,automobile
39895,deer
39896,frog
39897,dog
39898,deer
39899,bird
39900,cat
39901,truck
39902,frog
39903,frog
39904,airplane
39905,bird
39906,bird
39907,automobile
39908,deer
39909,airplane
39910,dog
39911,horse
39912,airplane
39913,dog
39914,cat
39915,truck
39916,deer
39917,horse
39918,automobile
39919,bird
39920,horse
39921,ship
39922,cat
39923,airplane
39924,airplane
39925,truck
39926,airplane
39927,frog
39928,frog
39929,truck
39930,cat
39931,frog
39932,frog
39933,frog
39934,deer
39935,airplane
39936,horse
39937,ship
39938,ship
39939,deer
39940,frog
39941,cat
39942,horse
39943,cat
39944,truck
39945,cat
39946,bird
39947,airplane
39948,frog
39949,horse
39950,automobile
39951,ship
39952,horse
39953,truck
39954,truck
39955,airplane
39956,frog
39957,ship
39958,deer
39959,cat
39960,ship
39961,horse
39962,cat
39963,horse
39964,deer
39965,cat
39966,cat
39967,bird
39968,deer
39969,dog
39970,frog
39971,bird
39972,deer
39973,cat
39974,cat
39975,deer
39976,horse
39977,frog
39978,horse
39979,ship
39980,frog
39981,cat
39982,cat
39983,truck
39984,cat
39985,cat
39986,truck
39987,cat
39988,ship
39989,cat
39990,bird
39991,truck
39992,deer
39993,airplane
39994,dog
39995,ship
39996,cat
39997,horse
39998,horse
39999,automobile
40000,automobile
40001,truck
40002,horse
40003,automobile
40004,automobile
40005,automobile
40006,cat
40007,bird
40008,cat
40009,dog
40010,deer
40011,airplane
40012,deer
40013,bird
40014,deer
40015,airplane
40016,airplane
40017,cat
40018,bird
40019,airplane
40020,truck
40021,deer
40022,ship
40023,deer
40024,horse
40025,horse
40026,frog
40027,cat
40028,dog
40029,horse
40030,horse
40031,cat
40032,airplane
40033,dog
40034,deer
40035,truck
40036,ship
40037,ship
40038,ship
40039,bird
40040,airplane
40041,ship
40042,dog
40043,dog
40044,airplane
40045,bird
40046,frog
40047,horse
40048,frog
40049,horse
40050,dog
40051,cat
40052,airplane
40053,horse
40054,bird
40055,bird
40056,deer
40057,ship
40058,frog
40059,bird
40060,frog
40061,cat
40062,deer
40063,ship
40064,truck
40065,truck
40066,frog
40067,automobile
40068,cat
40069,cat
40070,deer
40071,airplane
40072,airplane
40073,dog
40074,dog
40075,truck
40076,horse
40077,automobile
40078,bird
40079,airplane
40080,deer
40081,cat
40082,cat
40083,deer
40084,bird
40085,horse
40086,horse
40087,bird
40088,dog
40089,cat
40090,airplane
40091,cat
40092,automobile
40093,truck
40094,deer
40095,deer
40096,frog
40097,cat
40098,deer
40099,truck
40100,cat
40101,airplane
40102,dog
40103,cat
40104,bird
40105,frog
40106,airplane
40107,dog
40108,bird
40109,ship
40110,bird
40111,horse
40112,automobile
40113,truck
40114,frog
40115,automobile
40116,airplane
40117,dog
40118,cat
40119,dog
40120,dog
40121,cat
40122,horse
40123,horse
40124,ship
40125,automobile
40126,deer
40127,automobile
40128,dog
40129,deer
40130,frog
40131,truck
40132,deer
40133,deer
40134,frog
40135,cat
40136,cat
40137,cat
40138,dog
40139,horse
40140,cat
40141,truck
40142,frog
40143,truck
40144,deer
40145,truck
40146,dog
40147,horse
40148,bird
40149,automobile
40150,frog
40151,automobile
40152,dog
40153,frog
40154,cat
40155,deer
40156,deer
40157,dog
40158,ship
40159,frog
40160,truck
40161,airplane
40162,frog
40163,cat
40164,airplane
40165,cat
40166,cat
40167,automobile
40168,deer
40169,bird
40170,bird
40171,dog
40172,frog
40173,horse
40174,cat
40175,deer
